repeat_id,metric,count,avg,std,min,median,t90,p95,p99,max
2,first_non_warmup_min_batch_ok_all_ranks,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,raw_to_latency_submit_gap_ms_phase_b,3,0.4956666666666667,0.2897884285704544,0.219,0.471,0.7318,0.7644,0.7904800000000001,0.797
2,raw_e2e_ms_including_barrier_phase_b,3,3342.373,0.28974644087544643,3342.096,3342.349,3342.609,3342.6415,3342.6675,3342.674
2,raw_e2ft_ms_including_barrier_phase_b,3,329.185,0.2897464408754535,328.908,329.161,329.421,329.45349999999996,329.4795,329.486
2,prefill_active_thread_count,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2,prefill_active_thread_count_edge,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2,prefill_active_thread_count_sample_p90,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
2,prefill_active_thread_count_union,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2,prefill_effective_cpu_cores,3,9.231,0.0,9.231,9.231,9.231,9.231,9.231,9.231
2,decode_active_thread_count_avg,3,3.5529999999999995,5.438959822042073e-16,3.553,3.553,3.553,3.553,3.553,3.553
2,decode_active_thread_count_edge_avg,3,3.5529999999999995,5.438959822042073e-16,3.553,3.553,3.553,3.553,3.553,3.553
2,decode_active_thread_count_sample_p90_avg,3,2.859,0.0,2.859,2.859,2.859,2.859,2.859,2.859
2,decode_active_thread_count_sample_max_peak,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2,decode_active_thread_count_union_avg,3,3.5529999999999995,5.438959822042073e-16,3.553,3.553,3.553,3.553,3.553,3.553
2,decode_effective_cpu_cores_avg,3,445.05,0.0,445.05,445.05,445.05,445.05,445.05,445.05
2,decode_effective_cpu_cores_p90,3,591.524,0.0,591.524,591.524,591.524,591.524,591.524,591.524
2,decode_effective_cpu_cores_max,3,695.723,0.0,695.723,695.723,695.723,695.723,695.723,695.723
2,prefill_total_threads_mean,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
2,decode_total_threads_mean_avg,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
2,decode_total_threads_max_peak,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
3,e2e_ms_phase_b,3,3304.409,0.0,3304.409,3304.409,3304.409,3304.409,3304.409,3304.409
3,ttft_ms_phase_b,3,116.224,0.0,116.224,116.224,116.224,116.224,116.224,116.224
3,tpot_ms_phase_b,3,11.514615999999998,2.175583928816829e-15,11.514616,11.514616,11.514616,11.514616,11.514616,11.514616
3,prefill_time_ms_phase_b,3,18.77,0.0,18.77,18.77,18.77,18.77,18.77,18.77
3,ttft_compute_window_ms_phase_b,3,116.07099999999998,1.7404671430534633e-14,116.071,116.071,116.071,116.071,116.071,116.071
3,e2e_non_gpu_wall_ms,3,358.998,0.0,358.998,358.998,358.998,358.998,358.998,358.998
3,ttft_non_gpu_wall_ms,3,97.492,0.0,97.492,97.492,97.492,97.492,97.492,97.492
3,tpot_non_gpu_wall_ms,3,0.037867,0.0,0.037867,0.037867,0.037867,0.037867,0.037867,0.037867
3,prefill_non_gpu_wall_ms,3,0.038,0.0,0.038,0.038,0.038,0.038,0.038,0.038
3,e2e_non_gpu_wall_ratio,3,0.108642,0.0,0.108642,0.108642,0.108642,0.108642,0.108642,0.108642
3,ttft_non_gpu_wall_ratio,3,0.838828,0.0,0.838828,0.838828,0.838828,0.838828,0.838828,0.838828
3,tpot_non_gpu_wall_ratio,3,0.003289,0.0,0.003289,0.003289,0.003289,0.003289,0.003289,0.003289
3,prefill_non_gpu_wall_ratio,3,0.002025,0.0,0.002025,0.002025,0.002025,0.002025,0.002025,0.002025
3,queue_ms_phase_b,3,0.153,0.0,0.153,0.153,0.153,0.153,0.153,0.153
3,min_batch_barrier_observed_ms_phase_b,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,first_non_warmup_num_requests_max,3,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0
3,first_non_warmup_min_batch_ok_all_ranks,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3,raw_to_latency_submit_gap_ms_phase_b,3,0.5016666666666666,0.2882296538063586,0.226,0.478,0.7364,0.7687,0.79454,0.801
3,raw_e2e_ms_including_barrier_phase_b,3,3304.9103333333333,0.2882712842675887,3304.635,3304.886,3305.1452,3305.1776,3305.20352,3305.21
3,raw_e2ft_ms_including_barrier_phase_b,3,116.72533333333332,0.2882712842676745,116.45,116.701,116.9602,116.99260000000001,117.01852000000001,117.025
3,prefill_active_thread_count,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
3,prefill_active_thread_count_edge,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
3,prefill_active_thread_count_sample_p90,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
3,prefill_active_thread_count_union,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
3,prefill_effective_cpu_cores,3,4.523,0.0,4.523,4.523,4.523,4.523,4.523,4.523
3,decode_active_thread_count_avg,3,3.388,0.0,3.388,3.388,3.388,3.388,3.388,3.388
3,decode_active_thread_count_edge_avg,3,3.388,0.0,3.388,3.388,3.388,3.388,3.388,3.388
3,decode_active_thread_count_sample_p90_avg,3,2.6970000000000005,5.438959822042073e-16,2.697,2.697,2.697,2.697,2.697,2.697
3,decode_active_thread_count_sample_max_peak,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
3,decode_active_thread_count_union_avg,3,3.388,0.0,3.388,3.388,3.388,3.388,3.388,3.388
3,decode_effective_cpu_cores_avg,3,415.903,0.0,415.903,415.903,415.903,415.903,415.903,415.903
3,decode_effective_cpu_cores_p90,3,588.223,0.0,588.223,588.223,588.223,588.223,588.223,588.223
3,decode_effective_cpu_cores_max,3,695.6439999999999,1.3923737144427707e-13,695.644,695.644,695.644,695.644,695.644,695.644
3,prefill_total_threads_mean,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
3,decode_total_threads_mean_avg,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
3,decode_total_threads_max_peak,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
4,e2e_ms_phase_b,3,3335.292,0.0,3335.292,3335.292,3335.292,3335.292,3335.292,3335.292
4,ttft_ms_phase_b,3,151.228,0.0,151.228,151.228,151.228,151.228,151.228,151.228
4,tpot_ms_phase_b,3,11.655773000000002,2.175583928816829e-15,11.655773,11.655773,11.655773,11.655773,11.655773,11.655773
4,prefill_time_ms_phase_b,3,18.86,0.0,18.86,18.86,18.86,18.86,18.86,18.86
4,ttft_compute_window_ms_phase_b,3,151.074,0.0,151.074,151.074,151.074,151.074,151.074,151.074
4,e2e_non_gpu_wall_ms,3,354.076,0.0,354.076,354.076,354.076,354.076,354.076,354.076
4,ttft_non_gpu_wall_ms,3,132.407,0.0,132.407,132.407,132.407,132.407,132.407,132.407
4,tpot_non_gpu_wall_ms,3,0.040427,0.0,0.040427,0.040427,0.040427,0.040427,0.040427,0.040427
4,prefill_non_gpu_wall_ms,3,0.044000000000000004,8.498374721940739e-18,0.044,0.044,0.044,0.044,0.044,0.044
4,e2e_non_gpu_wall_ratio,3,0.10615999999999999,1.6996749443881478e-17,0.10616,0.10616,0.10616,0.10616,0.10616,0.10616
4,ttft_non_gpu_wall_ratio,3,0.875546,0.0,0.875546,0.875546,0.875546,0.875546,0.875546,0.875546
4,tpot_non_gpu_wall_ratio,3,0.003468,0.0,0.003468,0.003468,0.003468,0.003468,0.003468,0.003468
4,prefill_non_gpu_wall_ratio,3,0.002333,0.0,0.002333,0.002333,0.002333,0.002333,0.002333,0.002333
4,queue_ms_phase_b,3,0.154,0.0,0.154,0.154,0.154,0.154,0.154,0.154
4,min_batch_barrier_observed_ms_phase_b,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
