logical_location,process_role,process_name,thread_name,kernel_thread_comm,python_thread_name,repeat_count,unique_step_count,sample_rows,runnable_samples,active_samples,total_cpu_delta_ms,max_cpu_delta_ms_per_sample,involuntary_ctx_switch_delta_sum,voluntary_ctx_switch_delta_sum,common_wchan,locations,reason_flags
Decode[215],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,290.00000000000625,60.000000000002274,82,0,0,Decode[215],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[221],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,290.00000000000625,70.00000000000739,81,0,0,Decode[221],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[208],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,290.00000000000625,60.000000000002274,78,0,0,Decode[208],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[18],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,290.00000000000625,70.00000000000028,77,0,0,Decode[18],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[96],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,290.00000000000625,80.0000000000054,75,0,0,Decode[96],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[84],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,80.0000000000054,3716,0,0,Decode[84],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[75],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,129,0,0,Decode[75],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[66],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,125,0,0,Decode[66],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[70],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,123,0,0,Decode[70],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[74],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,120,0,0,Decode[74],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[29],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,110,0,0,Decode[29],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[71],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,109,0,0,Decode[71],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[51],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,60.000000000002274,103,0,0,Decode[51],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[19],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000028,98,0,0,Decode[19],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[137],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,60.000000000002274,96,0,0,Decode[137],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[156],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,60.000000000002274,91,0,0,Decode[156],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[17],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999915,70.00000000000739,82,0,0,Decode[17],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[126],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000739,3822,0,0,Decode[126],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[185],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,79.9999999999983,3776,0,0,Decode[185],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[61],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,60.000000000002274,124,0,0,Decode[61],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[64],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000028,112,0,0,Decode[64],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[129],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,60.000000000002274,103,0,0,Decode[129],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[254],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,69.99999999999318,99,0,0,Decode[254],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[179],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,69.99999999999318,95,0,0,Decode[179],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[230],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000739,83,0,0,Decode[230],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[210],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000739,82,0,0,Decode[210],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[142],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,69.99999999999318,81,0,0,Decode[142],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[218],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000739,77,0,0,Decode[218],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[105],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999999204,70.00000000000028,76,0,0,Decode[105],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[28],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999998494,60.000000000002274,104,0,0,Decode[28],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[140],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999998494,69.99999999999318,96,0,0,Decode[140],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[143],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999997783,60.000000000002274,137,0,0,Decode[143],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[40],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999997783,69.99999999999318,103,0,0,Decode[40],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[216],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999997783,60.000000000002274,82,0,0,Decode[216],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[225],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.99999999997783,69.99999999999318,82,0,0,Decode[225],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[153],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,289.9999999999636,59.99999999999517,87,0,0,Decode[153],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[201],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000001535,69.99999999999318,85,0,0,Decode[201],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[214],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000001535,70.00000000000739,85,0,0,Decode[214],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[163],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000001535,70.00000000000739,78,0,0,Decode[163],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[121],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000824,70.00000000000028,3828,0,0,Decode[121],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[110],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000824,70.00000000000739,3825,0,0,Decode[110],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[157],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000824,60.000000000002274,91,0,0,Decode[157],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[127],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000824,60.000000000002274,90,0,0,Decode[127],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[183],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,79.9999999999983,3763,0,0,Decode[183],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[47],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,60.000000000002274,108,0,0,Decode[47],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[39],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,60.000000000002274,107,0,0,Decode[39],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[136],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,60.000000000002274,92,0,0,Decode[136],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[168],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,60.000000000002274,86,0,0,Decode[168],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[162],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,60.000000000002274,81,0,0,Decode[162],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[95],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,280.00000000000114,70.00000000000028,68,0,0,Decode[95],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[118],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,70.00000000000028,3857,0,0,Decode[118],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[124],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,70.00000000000739,3816,0,0,Decode[124],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[83],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,79.9999999999983,3718,0,0,Decode[83],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[62],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,60.000000000002274,120,0,0,Decode[62],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[52],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,60.000000000002274,117,0,0,Decode[52],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[53],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,60.000000000002274,113,0,0,Decode[53],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[55],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,69.99999999999318,107,0,0,Decode[55],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[44],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,70.00000000000028,99,0,0,Decode[44],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[134],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.99999999999403,60.000000000002274,88,0,0,Decode[134],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[109],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,69.99999999999318,3792,0,0,Decode[109],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[46],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,60.000000000002274,101,0,0,Decode[46],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[181],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,70.00000000000739,100,0,0,Decode[181],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[169],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,69.99999999999318,84,0,0,Decode[169],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[141],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,69.99999999999318,83,0,0,Decode[141],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[203],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,279.9999999999869,69.99999999999318,82,0,0,Decode[203],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[245],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.00000000003865,70.00000000000739,101,0,0,Decode[245],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[177],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.00000000001734,70.00000000000739,99,0,0,Decode[177],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[239],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.00000000001023,60.000000000002274,87,0,0,Decode[239],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[227],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.00000000001023,60.000000000002274,86,0,0,Decode[227],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[217],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.00000000001023,60.000000000002274,82,0,0,Decode[217],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[110],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.0000000000031,70.00000000000028,3761,0,0,Decode[110],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[84],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.0000000000031,60.000000000002274,3733,0,0,Decode[84],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[145],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,270.0000000000031,60.000000000002274,87,0,0,Decode[145],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[123],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,70.00000000000739,3815,0,0,Decode[123],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[77],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,60.000000000002274,127,0,0,Decode[77],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[32],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,60.000000000002274,97,0,0,Decode[32],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[247],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,60.000000000002274,90,0,0,Decode[247],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[173],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,69.99999999999318,88,0,0,Decode[173],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[229],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,60.000000000002274,81,0,0,Decode[229],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[101],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.999999999996,70.00000000000028,75,0,0,Decode[101],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[175],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999889,60.00000000000938,89,0,0,Decode[175],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[116],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,69.99999999999318,3826,0,0,Decode[116],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[109],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,79.9999999999983,3780,0,0,Decode[109],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[85],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,70.00000000000028,3710,0,0,Decode[85],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[27],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,60.000000000002274,94,0,0,Decode[27],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[251],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,60.000000000002274,89,0,0,Decode[251],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[240],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,269.9999999999818,60.000000000002274,83,0,0,Decode[240],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[121],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,260.0000000000051,60.000000000002274,3842,0,0,Decode[121],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[111],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,260.0000000000051,60.000000000002274,3820,0,0,Decode[111],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[126],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,260.0000000000051,70.00000000000028,3805,0,0,Decode[126],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[18],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,260.0000000000051,60.000000000002274,106,0,0,Decode[18],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[226],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,260.0000000000051,59.99999999998806,86,0,0,Decode[226],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[125],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.999999999998,60.000000000002274,3827,0,0,Decode[125],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[187],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.999999999998,70.00000000000739,3794,0,0,Decode[187],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[117],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.999999999998,70.00000000000028,3775,0,0,Decode[117],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[10],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.999999999998,60.000000000002274,1533,0,0,Decode[10],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[17],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.999999999998,60.000000000002274,100,0,0,Decode[17],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[197],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.9999999999909,80.0000000000125,7432,0,0,Decode[197],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[122],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,259.9999999999838,69.99999999999318,3773,0,0,Decode[122],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[196],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.00000000002132,79.9999999999983,7460,0,0,Decode[196],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[183],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0000000000142,60.000000000002274,3791,0,0,Decode[183],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[189],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0000000000071,79.9999999999983,7433,0,0,Decode[189],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[115],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0000000000071,70.00000000000739,3811,0,0,Decode[115],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[184],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0000000000071,70.00000000000739,3773,0,0,Decode[184],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[7],vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,5,1,6,5,6,250.000000000002,60.000000000002274,636,18,0,Decode[7],runnable_R;cpu_delta_active;involuntary_ctx_switch|cpu_delta_active
Decode[119],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0,69.99999999999318,3852,0,0,Decode[119],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[186],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0,60.000000000002274,3821,0,0,Decode[186],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[16],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0,70.00000000000028,700,0,0,Decode[16],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[15],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,250.0,60.000000000002274,94,0,0,Decode[15],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[120],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,249.9999999999929,70.00000000000739,3830,0,0,Decode[120],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[185],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000233,60.000000000002274,3782,0,0,Decode[185],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[7],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000233,60.000000000002274,657,0,0,Decode[7],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[117],vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000162,60.000000000002274,3813,0,0,Decode[117],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[0],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000162,50.00000000001137,146,0,0,Decode[0],runnable_R;cpu_delta_active;involuntary_ctx_switch
Decode[8],vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,5,1,5,5,5,240.0000000000162,70.00000000000739,80,0,0,Decode[8],runnable_R;cpu_delta_active;involuntary_ctx_switch
