repeat_id,global_step,sample_idx,t_rel_ms,logical_location,step_stage,pair_ids_in_step,decode_iter_indices,request_location_detail,available_cores_x,available_cores_y,sample_runnable_thread_count,sample_runnable_over_core,sample_active_thread_count,sample_active_over_core,step_cpu_utilization_ratio,step_runnable_over_core_p90,step_active_over_core_p90,contention_reasons,pid,tid,ppid,process_role,process_name,thread_name,kernel_thread_comm,python_thread_name,state,is_runnable,is_active_by_cpu_delta,cpu_delta_ms_since_prev_sample,involuntary_ctx_switch_delta_since_prev_sample,voluntary_ctx_switch_delta_since_prev_sample,wchan,last_cpu,reason_flags,process_cmdline,decode_iter_min,decode_iter_max,min_batch_barrier_enabled,min_batch_barrier_observed_ms,min_batch_barrier_actual_requests,latency_baseline_reset_after_add_loop,step_wall_ms,step_effective_cpu_cores,step_runnable_thread_count_p90,step_runnable_thread_count_max,step_runnable_over_core_max,step_active_over_core_max,step_involuntary_ctx_switch_delta,step_voluntary_ctx_switch_delta,event_filter_note,available_cores,step_available_cores
0,0,0,87.13950589299202,,,,,,2,2,3,1,4,2,1911.252801708653,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,49.99999999999716,21,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,,,0,0.0,3,1,0.089,3822.505603417305,3.0,3.0,1.0,2.0,158,301,contention_suspected,2,2
0,0,0,87.03798893839121,,,,,,2,2,3,1,4,2,1911.252801708653,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,39.99999999999915,48,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,,,0,0.0,3,1,0.089,3822.505603417305,3.0,3.0,1.0,2.0,158,301,contention_suspected,2,2
0,0,0,87.0624864473939,,,,,,2,2,3,1,4,2,1911.252801708653,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,16,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,,,0,0.0,3,1,0.089,3822.505603417305,3.0,3.0,1.0,2.0,158,301,contention_suspected,2,2
0,0,0,87.01538108289242,,,,,,2,2,3,1,4,2,1911.252801708653,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,29.99999999999936,12,4,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,,,0,0.0,3,1,0.089,3822.505603417305,3.0,3.0,1.0,2.0,158,301,contention_suspected,2,2
0,1,0,74.60631616413593,Prefill,Prefill,0|1|2,,pair0:Prefill:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Prefill:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Prefill:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,658.9879733395151,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,40.00000000000625,21,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,,,0,0.0,3,1,0.228,1317.97594667903,3.0,3.0,1.0,2.0,133,283,contention_suspected,2,2
0,1,0,74.58231039345264,Prefill,Prefill,0|1|2,,pair0:Prefill:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Prefill:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Prefill:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,658.9879733395151,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,39.99999999999915,40,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,,,0,0.0,3,1,0.228,1317.97594667903,3.0,3.0,1.0,2.0,133,283,contention_suspected,2,2
0,1,0,74.67475812882185,Prefill,Prefill,0|1|2,,pair0:Prefill:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Prefill:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Prefill:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,658.9879733395151,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,29.99999999999403,9,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,,,0,0.0,3,1,0.228,1317.97594667903,3.0,3.0,1.0,2.0,133,283,contention_suspected,2,2
0,1,0,74.56184923648834,Prefill,Prefill,0|1|2,,pair0:Prefill:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Prefill:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Prefill:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,658.9879733395151,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,30.000000000001137,3,9,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,,,0,0.0,3,1,0.228,1317.97594667903,3.0,3.0,1.0,2.0,133,283,contention_suspected,2,2
0,2,0,82.11594633758068,Decode[0],Decode,0|1|2,0,pair0:Decode[0]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[0]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[0]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,881.7585043181851,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,39.99999999999915,44,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,0,0,0,0.0,3,1,0.204,1763.5170086363703,3.0,3.0,1.0,2.0,158,293,contention_suspected,2,2
0,2,0,82.13995955884457,Decode[0],Decode,0|1|2,0,pair0:Decode[0]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[0]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[0]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,881.7585043181851,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,21,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,0,0,0,0.0,3,1,0.204,1763.5170086363703,3.0,3.0,1.0,2.0,158,293,contention_suspected,2,2
0,2,0,82.20983110368252,Decode[0],Decode,0|1|2,0,pair0:Decode[0]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[0]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[0]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,881.7585043181851,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,15,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,0,0,0,0.0,3,1,0.204,1763.5170086363703,3.0,3.0,1.0,2.0,158,293,contention_suspected,2,2
0,2,0,82.09594059735537,Decode[0],Decode,0|1|2,0,pair0:Decode[0]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[0]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[0]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,881.7585043181851,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,19.999999999999574,10,4,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,0,0,0,0.0,3,1,0.204,1763.5170086363703,3.0,3.0,1.0,2.0,158,293,contention_suspected,2,2
0,3,0,84.3439418822527,Decode[1],Decode,0|1|2,1,pair0:Decode[1]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[1]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[1]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,5,3,764.0489201389868,1.0,3.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,49.99999999999716,41,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,1,1,0,0.0,3,1,0.209,1528.0978402779735,3.0,3.0,1.0,3.0,152,274,contention_suspected,2,2
0,3,0,84.3681013211608,Decode[1],Decode,0|1|2,1,pair0:Decode[1]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[1]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[1]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,5,3,764.0489201389868,1.0,3.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,20,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,1,1,0,0.0,3,1,0.209,1528.0978402779735,3.0,3.0,1.0,3.0,152,274,contention_suspected,2,2
0,3,0,84.44160595536232,Decode[1],Decode,0|1|2,1,pair0:Decode[1]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[1]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[1]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,5,3,764.0489201389868,1.0,3.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,17,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,1,1,0,0.0,3,1,0.209,1528.0978402779735,3.0,3.0,1.0,3.0,152,274,contention_suspected,2,2
0,3,0,84.32400319725275,Decode[1],Decode,0|1|2,1,pair0:Decode[1]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[1]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[1]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,5,3,764.0489201389868,1.0,3.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,19.999999999999574,8,4,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,1,1,0,0.0,3,1,0.209,1528.0978402779735,3.0,3.0,1.0,3.0,152,274,contention_suspected,2,2
0,3,0,84.38275381922722,Decode[1],Decode,0|1|2,1,pair0:Decode[1]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[1]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[1]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,5,3,764.0489201389868,1.0,3.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579460,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::EngineCor,VLLM::EngineCor,,S,0,1,9.999999999999998,0,9,ep_poll,0,cpu_delta_active,VLLM::Worker_TP0                                                                                ,1,1,0,0.0,3,1,0.209,1528.0978402779735,3.0,3.0,1.0,3.0,152,274,contention_suspected,2,2
0,4,0,81.24370593577623,Decode[2],Decode,0|1|2,2,pair0:Decode[2]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[2]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[2]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,779.9234062334542,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,50.00000000000426,35,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,2,2,0,0.0,3,1,0.212,1559.8468124669084,3.0,3.0,1.0,2.0,131,271,contention_suspected,2,2
0,4,0,81.26806002110243,Decode[2],Decode,0|1|2,2,pair0:Decode[2]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[2]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[2]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,779.9234062334542,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,50.00000000000426,17,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,2,2,0,0.0,3,1,0.212,1559.8468124669084,3.0,3.0,1.0,2.0,131,271,contention_suspected,2,2
0,4,0,81.33768942207098,Decode[2],Decode,0|1|2,2,pair0:Decode[2]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[2]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[2]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,779.9234062334542,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,50.00000000000426,20,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,2,2,0,0.0,3,1,0.212,1559.8468124669084,3.0,3.0,1.0,2.0,131,271,contention_suspected,2,2
0,4,0,81.22360333800316,Decode[2],Decode,0|1|2,2,pair0:Decode[2]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[2]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[2]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,779.9234062334542,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,9.999999999999789,8,4,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,2,2,0,0.0,3,1,0.212,1559.8468124669084,3.0,3.0,1.0,2.0,131,271,contention_suspected,2,2
0,5,0,74.5714046061039,Decode[3],Decode,0|1|2,3,pair0:Decode[3]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[3]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[3]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,758.7979799389439,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,39.99999999999915,47,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,3,3,0,0.0,3,1,0.211,1517.5959598778877,3.0,3.0,1.0,2.0,154,277,contention_suspected,2,2
0,5,0,74.59531258791685,Decode[3],Decode,0|1|2,3,pair0:Decode[3]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[3]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[3]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,758.7979799389439,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,30.000000000001137,18,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,3,3,0,0.0,3,1,0.211,1517.5959598778877,3.0,3.0,1.0,2.0,154,277,contention_suspected,2,2
0,5,0,74.66459181159735,Decode[3],Decode,0|1|2,3,pair0:Decode[3]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[3]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[3]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,758.7979799389439,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,29.99999999999403,21,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,3,3,0,0.0,3,1,0.211,1517.5959598778877,3.0,3.0,1.0,2.0,154,277,contention_suspected,2,2
0,5,0,74.55178815871477,Decode[3],Decode,0|1|2,3,pair0:Decode[3]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[3]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[3]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,758.7979799389439,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,19.999999999999574,11,6,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,3,3,0,0.0,3,1,0.211,1517.5959598778877,3.0,3.0,1.0,2.0,154,277,contention_suspected,2,2
0,6,0,79.95309866964817,Decode[4],Decode,0|1|2,4,pair0:Decode[4]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[4]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[4]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,809.3568310498972,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,49.99999999999716,47,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,4,4,0,0.0,3,1,0.204,1618.7136620997944,3.0,3.0,1.0,2.0,153,298,contention_suspected,2,2
0,6,0,80.04580531269312,Decode[4],Decode,0|1|2,4,pair0:Decode[4]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[4]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[4]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,809.3568310498972,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579437,1579437,1579430,vllm_worker_or_child,VLLM::Worker_TP1,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,49.99999999999716,13,0,0,1,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP1                                                                                ,4,4,0,0.0,3,1,0.204,1618.7136620997944,3.0,3.0,1.0,2.0,153,298,contention_suspected,2,2
0,6,0,79.97685484588146,Decode[4],Decode,0|1|2,4,pair0:Decode[4]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[4]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[4]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,809.3568310498972,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,22,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,4,4,0,0.0,3,1,0.204,1618.7136620997944,3.0,3.0,1.0,2.0,153,298,contention_suspected,2,2
0,6,0,79.93328757584095,Decode[4],Decode,0|1|2,4,pair0:Decode[4]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[4]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[4]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,809.3568310498972,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579418,1579418,1579398,driver_main_process,python3,MainThread,python3,MainThread,S,0,1,20.00000000000135,14,4,futex_wait_queue_me,1,cpu_delta_active;involuntary_ctx_switch,/home/dgkim/venv-vllm-0.11.2/bin/python3 /home/dgkim/project/vLLM/phase_worker.py --phase active,4,4,0,0.0,3,1,0.204,1618.7136620997944,3.0,3.0,1.0,2.0,153,298,contention_suspected,2,2
0,7,0,81.47468883544207,Decode[5],Decode,0|1|2,5,pair0:Decode[5]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[5]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[5]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,818.9111313094236,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579430,1579430,1579418,vllm_engine_core,VLLM::EngineCore,VLLM::EngineCor,VLLM::EngineCor,,R,1,1,49.99999999999716,48,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::EngineCore                                                                                ,5,5,0,0.0,3,1,0.208,1637.8222626188472,3.0,3.0,1.0,2.0,168,298,contention_suspected,2,2
0,7,0,81.49946574121714,Decode[5],Decode,0|1|2,5,pair0:Decode[5]:req=active_pair0_0f0c6e3d-3a2c-44ac-a70d-d855928f4c8 | pair1:Decode[5]:req=active_pair1_5e277f77-c21d-4713-80ec-ac929d17353 | pair2:Decode[5]:req=active_pair2_1920c7dd-6870-46b0-9bed-d92104f24ec,2,2,3,1,4,2,818.9111313094236,1.0,2.0,runnable_p90_over_core;runnable_max_over_core;active_p90_over_core;active_max_over_core;cpu_util_ge_0.85;involuntary_context_switch,1579436,1579436,1579430,vllm_worker_or_child,VLLM::Worker_TP0,VLLM::Worker_TP,VLLM::Worker_TP,,R,1,1,39.99999999999915,22,0,0,0,runnable_R;cpu_delta_active;involuntary_ctx_switch,VLLM::Worker_TP0                                                                                ,5,5,0,0.0,3,1,0.208,1637.8222626188472,3.0,3.0,1.0,2.0,168,298,contention_suspected,2,2
